user_session_id,event_name,event_time,landing_page_location
5242290.7000613500-4449509193,view_item,2020-11-01 00:59:05.565899 UTC,Google+Redesign/Lifestyle/Small+Goods
3351717.6329167746-8088326437,session_start,2020-11-01 00:59:06.512479 UTC,
33307966.0086906918-5352073260,view_item,2020-11-01 00:59:09.918198 UTC,Google+Redesign/Lifestyle/Bags
33307966.0086906918-5352073260,view_item,2020-11-01 00:59:24.220940 UTC,Google+Redesign/Bags/Google+Utility+BackPack
28840623.0530803794-9403211526,session_start,2020-11-01 00:59:46.217691 UTC,Google+Redesign/Lifestyle/Drinkware
38598950.4343095398-3464882436,view_item,2020-11-01 00:59:51.047345 UTC,Google+Redesign/Apparel/Hats
38598950.4343095398-3464882436,view_item,2020-11-01 00:59:55.753333 UTC,Google+Redesign/Apparel/Hats
71049522.0885295712-885823397,view_item,2020-11-01 00:59:59.155173 UTC,Google+Redesign/Stationery
38598950.4343095398-3464882436,view_item,2020-11-01 01:00:01.737261 UTC,Google+Redesign/Apparel/Google+Leather+Strap+Hat+Blue
6601986.9316961071-3433297607,session_start,2020-11-01 01:00:10.964399 UTC,
71049522.0885295712-885823397,view_item,2020-11-01 01:00:16.016632 UTC,Google+Redesign/Office/Google+Recycled+Notebook+Set+Natural
6601986.9316961071-3433297607,view_item,2020-11-01 01:00:24.392575 UTC,Google+Redesign/Apparel/Hats
23824660.9519176971-3884457182,session_start,2020-11-01 01:00:25.705249 UTC,store-policies/shipping-information/
13577779.3112585884-71739832,session_start,2020-11-01 01:00:26.997225 UTC,
6601986.9316961071-3433297607,view_item,2020-11-01 01:01:11.600249 UTC,Google+Redesign/Apparel/Hats
6601986.9316961071-3433297607,view_item,2020-11-01 01:01:22.009222 UTC,Google+Redesign/Apparel/YouTube+Twill+Cap+Sandwich+Black
6601986.9316961071-3433297607,begin_checkout,2020-11-01 01:01:32.876351 UTC,yourinfo.html
6601986.9316961071-3433297607,add_shipping_info,2020-11-01 01:01:37.497355 UTC,yourinfo.html
5246014.2104989321-7120045645,session_start,2020-11-01 01:01:41.194558 UTC,Google Redesign/Lifestyle/Drinkware
5242290.7000613500-4449509193,begin_checkout,2020-11-01 01:01:45.843543 UTC,yourinfo.html
5242290.7000613500-4449509193,add_shipping_info,2020-11-01 01:01:50.849900 UTC,yourinfo.html
71049522.0885295712-885823397,view_item,2020-11-01 01:02:25.030943 UTC,Google+Redesign/Lifestyle/Bags
71049522.0885295712-885823397,view_item,2020-11-01 01:02:34.874139 UTC,Google+Redesign/Bags/Google+Utility+BackPack
90076511.8473431233-2369228782,session_start,2020-11-01 01:02:50.995248 UTC,Google Redesign/Lifestyle/Drinkware
48354296.6566667124-469848262,session_start,2020-11-01 01:03:20.460409 UTC,Google+Redesign/Shop+by+Brand/YouTube
50402056.1761445498-746683441,session_start,2020-11-01 01:03:34.129914 UTC,
83554909.7995875572-8515188971,session_start,2020-11-01 01:03:57.029632 UTC,
6126115.3913332197-6156283212,session_start,2020-11-01 01:06:19.809434 UTC,
34483611.4886201576-8313480615,session_start,2020-11-01 01:06:24.216963 UTC,Google+Redesign/Lifestyle/Drinkware
6126115.3913332197-6156283212,view_item,2020-11-01 01:06:26.260941 UTC,Google+Redesign/Stationery
6126115.3913332197-6156283212,view_item,2020-11-01 01:06:32.889490 UTC,Google+Redesign/Office/Google+Clear+Pen+4pack
18009187.0362674629-949960832,session_start,2020-11-01 01:06:59.229132 UTC,Google+Redesign/Apparel/Mens/Mens+T+Shirts
6126115.3913332197-6156283212,begin_checkout,2020-11-01 01:07:04.788624 UTC,yourinfo.html
73771700.2000540025-7504305020,session_start,2020-11-01 01:07:09.379338 UTC,Google Redesign/Lifestyle/Drinkware
18009187.0362674629-949960832,view_item,2020-11-01 01:07:09.610488 UTC,Google+Redesign/Apparel/Mens/Mens+T+Shirts
6126115.3913332197-6156283212,add_shipping_info,2020-11-01 01:07:09.796749 UTC,yourinfo.html
1391276.8705659547-4538281735,session_start,2020-11-01 01:07:39.229551 UTC,
4396775.5255698603-7732418117,session_start,2020-11-01 01:07:58.726867 UTC,Google+Redesign/Stationery
62542699.4348246761-3715967213,session_start,2020-11-01 01:08:22.345553 UTC,Google+Redesign/Lifestyle/Drinkware
7116491.0680105988-8837733360,session_start,2020-11-01 01:08:24.768756 UTC,Google Redesign/Lifestyle/Drinkware
18009187.0362674629-949960832,view_item,2020-11-01 01:09:19.494597 UTC,Google+Redesign/Apparel/Mens
18009187.0362674629-949960832,view_item,2020-11-01 01:09:34.843983 UTC,Google+Redesign/Apparel/Mens
18009187.0362674629-949960832,view_item,2020-11-01 01:09:47.017718 UTC,Google+Redesign/Apparel/Mens
18009187.0362674629-949960832,view_item,2020-11-01 01:10:29.235532 UTC,Google+Redesign/Apparel
18009187.0362674629-949960832,view_item,2020-11-01 01:10:51.170173 UTC,Google+Redesign/Apparel
18009187.0362674629-949960832,view_item,2020-11-01 01:11:01.121055 UTC,Google+Redesign/Apparel
18009187.0362674629-949960832,view_item,2020-11-01 01:11:17.841835 UTC,Google+Redesign/Apparel
18009187.0362674629-949960832,view_item,2020-11-01 01:11:23.870912 UTC,Google+Redesign/Apparel/Google+FC+Longsleeve+Charcoal
81229503.1111116120-2572229092,session_start,2020-11-01 01:11:34.515629 UTC,Google+Redesign/Apparel/Hats
9183094.9340100942-1882126027,session_start,2020-11-01 01:12:04.690478 UTC,Google+Redesign/Lifestyle/Bags
7228160.3637177141-587643633,session_start,2020-11-01 01:12:34.821583 UTC,Google Redesign/Lifestyle/Drinkware
81229503.1111116120-2572229092,view_item,2020-11-01 01:12:47.818712 UTC,Google+Redesign/Lifestyle/Small+Goods
81229503.1111116120-2572229092,view_item,2020-11-01 01:12:54.825926 UTC,Google+Redesign/Lifestyle/Small+Goods
78530182.9506301494-4378044609,session_start,2020-11-01 01:12:59.860248 UTC,Google Redesign/Lifestyle/Drinkware
81229503.1111116120-2572229092,view_item,2020-11-01 01:13:02.491416 UTC,Google+Redesign/Accessories/Google+See+no+hear+no+set
16145456.9654877319-8023284284,session_start,2020-11-01 01:13:03.070759 UTC,Google Redesign/Lifestyle/Drinkware
45411731.4146870918-2094996831,session_start,2020-11-01 01:13:30.733369 UTC,
6083494.1727625483-4169389090,session_start,2020-11-01 01:13:33.119113 UTC,
90954227.7573958506-3970188949,session_start,2020-11-01 01:13:42.102548 UTC,Google Redesign/Lifestyle/Drinkware
30566621.1593289063-9561354652,session_start,2020-11-01 01:13:48.097221 UTC,
81229503.1111116120-2572229092,view_item,2020-11-01 01:13:49.301321 UTC,Google+Redesign/Lifestyle/Small+Goods
73434003.5071270945-6460924969,session_start,2020-11-01 01:14:04.243979 UTC,
83967741.0836980722-7793082784,session_start,2020-11-01 01:14:05.164315 UTC,store-policies/frequently-asked-questions/
5132620.6432000792-9267760040,session_start,2020-11-01 01:14:13.969705 UTC,Google+Redesign/Lifestyle/Bags
81229503.1111116120-2572229092,view_item,2020-11-01 01:14:44.320458 UTC,Google+Redesign/Lifestyle/Small+Goods
6126115.3913332197-6156283212,view_item,2020-11-01 01:14:53.251488 UTC,Google+Redesign/Apparel/Google+Cotopaxi+Shell
81229503.1111116120-2572229092,view_item,2020-11-01 01:14:56.946130 UTC,Google+Redesign/Small+Goods/Mommy+Works+at+Google+Book
43535782.8902527590-1115197923,session_start,2020-11-01 01:15:12.508469 UTC,
65934548.1590192088-3659767155,session_start,2020-11-01 01:16:09.450742 UTC,
66280944.4337872482-5214230550,session_start,2020-11-01 01:16:12.785583 UTC,
77187368.7650650976-1003727904,session_start,2020-11-01 01:16:15.688198 UTC,
81366994.9578920901-7715903204,session_start,2020-11-01 01:17:00.322869 UTC,Google Redesign/Lifestyle/Drinkware
15080698.6376689496-1204413200,session_start,2020-11-01 01:17:24.795838 UTC,Google Redesign/Lifestyle/Drinkware
2891393.9248732599-3441063005,session_start,2020-11-01 01:18:04.739737 UTC,Google+Redesign/Shop+by+Brand/YouTube
2786560.2351667986-957412775,session_start,2020-11-01 01:18:06.419993 UTC,Google Redesign/Lifestyle/Drinkware
81630822.7475748284-8960212747,session_start,2020-11-01 01:19:07.580870 UTC,Google+Redesign/Lifestyle/Bags
81229503.1111116120-2572229092,view_item,2020-11-01 01:19:20.633860 UTC,Google+Redesign/Shop+by+Brand/Google
8330453.3975183707-206395241,session_start,2020-11-01 01:19:24.626057 UTC,
81229503.1111116120-2572229092,view_item,2020-11-01 01:19:52.415452 UTC,Google+Redesign/Shop+by+Brand/Google
81229503.1111116120-2572229092,view_item,2020-11-01 01:20:01.179712 UTC,Google+Redesign/Bags/Google+Utility+Bag+Grey
2067845.7410750039-2796164696,session_start,2020-11-01 01:20:15.737892 UTC,Google+Redesign/Lifestyle/Drinkware
6502906.7323900933-9684544005,session_start,2020-11-01 01:20:28.762919 UTC,
9122741.6144823199-4663709364,session_start,2020-11-01 01:22:06.614370 UTC,
2300129.7627437773-9523752291,session_start,2020-11-01 01:23:04.409682 UTC,
70348169.6783902677-9949891001,session_start,2020-11-01 01:23:06.897927 UTC,Google Redesign/Lifestyle/Drinkware
2300129.7627437773-9523752291,view_item,2020-11-01 01:23:15.949419 UTC,Google+Redesign/Apparel/Hats
2725357.1917932861-7715474289,session_start,2020-11-01 01:23:32.899878 UTC,
48828268.6544089159-9467051602,session_start,2020-11-01 01:24:09.839261 UTC,Google+Redesign/Lifestyle/Drinkware
5327129.2652118836-6772439490,session_start,2020-11-01 01:25:23.609891 UTC,google+redesign/apparel/mens/quickview
3267881.7119751288-9768457517,session_start,2020-11-01 01:25:31.433362 UTC,Google+Redesign/Super+G+Unisex+Joggers
3267881.7119751288-9768457517,view_item,2020-11-01 01:25:36.434012 UTC,Google+Redesign/Super+G+Unisex+Joggers
94803221.4795432205-8538791863,session_start,2020-11-01 01:25:58.178787 UTC,
2130947.6711728894-6624857577,session_start,2020-11-01 01:26:13.647002 UTC,store.html
3580871.0576719433-2369969732,session_start,2020-11-01 01:26:48.067901 UTC,
2860914.3956593064-3108198178,session_start,2020-11-01 01:27:24.407076 UTC,
23728572.9797697376-1197114463,session_start,2020-11-01 01:27:45.899355 UTC,
4758338.0023397797-8325364615,session_start,2020-11-01 01:27:52.997101 UTC,Google+Redesign/Shop+by+Brand/YouTube
4758338.0023397797-8325364615,view_item,2020-11-01 01:28:08.618960 UTC,Google+Redesign/Shop+by+Brand/YouTube
2453839.0477178566-7357013866,session_start,2020-11-01 01:28:25.786609 UTC,
77822345.6838078764-4168077323,session_start,2020-11-01 01:29:07.675564 UTC,
6435666.8927999136-721979793,session_start,2020-11-01 01:30:05.843431 UTC,
25958878.8846932727-9234971455,session_start,2020-11-01 01:31:08.526274 UTC,
2422026.0165722609-9417724700,session_start,2020-11-01 01:31:23.309105 UTC,
2002793.4519653967-5866661563,session_start,2020-11-01 01:31:53.849161 UTC,Google+Redesign/Apparel/Kids
2422026.0165722609-9417724700,view_item,2020-11-01 01:31:54.220070 UTC,Google+Redesign/Lifestyle/Drinkware
2422026.0165722609-9417724700,view_item,2020-11-01 01:32:50.088645 UTC,Google+Redesign/Lifestyle/Drinkware
2422026.0165722609-9417724700,view_item,2020-11-01 01:32:55.937382 UTC,Google+Redesign/Drinkware/Google+KeepCup
35072274.7349928063-9395947330,session_start,2020-11-01 01:32:58.295843 UTC,Google Redesign/Lifestyle/Drinkware
24365888.1318066255-2899664596,session_start,2020-11-01 01:33:11.242469 UTC,Google+Redesign/Office/Google+Soft+Modal+Scarf
89685475.0295424155-3102126424,session_start,2020-11-01 01:33:18.302537 UTC,
57423905.0442623224-3049651853,session_start,2020-11-01 01:33:32.453037 UTC,Google+Redesign/Lifestyle/Drinkware
5208724.5789045286-4893821185,session_start,2020-11-01 01:33:33.638542 UTC,
63642435.3012909964-7479865384,session_start,2020-11-01 01:33:57.938716 UTC,
22815540.7417297557-8330661687,session_start,2020-11-01 01:34:23.128130 UTC,Google+Redesign/Lifestyle/Drinkware
81368849.0639198614-87649610,session_start,2020-11-01 01:35:03.977417 UTC,Google+Redesign/Lifestyle/Drinkware
4409291.5792997994-8480019074,session_start,2020-11-01 01:35:17.223450 UTC,
4409291.5792997994-8480019074,view_item,2020-11-01 01:35:28.866521 UTC,Google+Redesign/Apparel/Hats
2422026.0165722609-9417724700,view_item,2020-11-01 01:35:52.008054 UTC,Google+Redesign/Lifestyle
2422026.0165722609-9417724700,view_item,2020-11-01 01:35:57.269195 UTC,Google+Redesign/Lifestyle/Fun/Google+Kick+Ball.axd
2422026.0165722609-9417724700,view_item,2020-11-01 01:36:02.834710 UTC,Google+Redesign/Lifestyle
2422026.0165722609-9417724700,view_item,2020-11-01 01:36:11.069172 UTC,Google+Redesign/Accessories/Noogler+Android+Figure+2019
31595704.5126040398-1132631966,session_start,2020-11-01 01:36:13.570309 UTC,
2422026.0165722609-9417724700,view_item,2020-11-01 01:36:40.676514 UTC,Google+Redesign/Apparel/Kids
2422026.0165722609-9417724700,view_item,2020-11-01 01:36:47.624083 UTC,Google+Redesign/Apparel/Google+Infant+Charcoal+Onesie
1818164.5913517080-1571030719,session_start,2020-11-01 01:36:51.141248 UTC,asearch.html
31595704.5126040398-1132631966,view_item,2020-11-01 01:36:52.782879 UTC,Google+Redesign/New
3422814.2515264993-1714788092,session_start,2020-11-01 01:36:54.820027 UTC,
2422026.0165722609-9417724700,view_item,2020-11-01 01:37:01.550615 UTC,Google+Redesign/Apparel/Kids
83629886.5789694658-5237274005,session_start,2020-11-01 01:37:07.161116 UTC,Google+Redesign/Lifestyle/Drinkware
2422026.0165722609-9417724700,view_item,2020-11-01 01:37:13.775791 UTC,Google+Redesign/Apparel/Google+Toddler+FC+Tee+Charcoal
2422026.0165722609-9417724700,view_item,2020-11-01 01:37:24.950175 UTC,Google+Redesign/Apparel/Kids
2422026.0165722609-9417724700,view_item,2020-11-01 01:37:42.004273 UTC,Google+Redesign/Apparel/Kids
2422026.0165722609-9417724700,view_item,2020-11-01 01:37:49.370641 UTC,Google+Redesign/Apparel/Kids
8730133.0813225029-8921929952,session_start,2020-11-01 01:37:52.477073 UTC,Google+Redesign/Lifestyle/Drinkware
6964860.6919277068-70344351,session_start,2020-11-01 01:38:21.275151 UTC,Google Redesign/Lifestyle/Drinkware
7364004.3679102461-7411015965,session_start,2020-11-01 01:38:30.075156 UTC,
3282995.6306031759-4800213548,session_start,2020-11-01 01:40:12.220030 UTC,Google Redesign/Lifestyle/Drinkware
1484033.1183990241-1116376743,session_start,2020-11-01 01:40:57.193951 UTC,
79526821.8023876936-2208705191,session_start,2020-11-01 01:42:01.596102 UTC,Google+Redesign/Office/Google+Google+Confetti+Task+Pad
79526821.8023876936-2208705191,view_item,2020-11-01 01:42:09.008645 UTC,Google+Redesign/Office/Google+Google+Confetti+Task+Pad
4484133.3083872151-3461701119,session_start,2020-11-01 01:42:41.075439 UTC,
2422026.0165722609-9417724700,view_item,2020-11-01 01:42:42.057548 UTC,Google+Redesign/Lifestyle/Small+Goods
54519485.9950272527-7216132779,session_start,2020-11-01 01:42:43.741859 UTC,Google Redesign/Lifestyle/Drinkware
3963032.9364763436-2883904600,session_start,2020-11-01 01:42:47.812800 UTC,Google+Redesign/Office/Google+Google+Campus+Bike+Grid+Task+Pad
3963032.9364763436-2883904600,view_item,2020-11-01 01:42:53.275462 UTC,Google+Redesign/Office/Google+Google+Campus+Bike+Grid+Task+Pad
5573749.5038412228-2748213073,session_start,2020-11-01 01:42:56.112584 UTC,Google Redesign/Lifestyle/Drinkware
3279547.2777936993-9341899799,session_start,2020-11-01 01:43:08.790379 UTC,
2422026.0165722609-9417724700,view_item,2020-11-01 01:43:30.878542 UTC,Google+Redesign/Lifestyle/Small+Goods
88901081.0172937579-3548398555,session_start,2020-11-01 01:43:34.013519 UTC,Google Redesign/Lifestyle/Drinkware
2422026.0165722609-9417724700,view_item,2020-11-01 01:43:36.590745 UTC,Google+Redesign/Small+Goods/Mommy+Works+at+Google+Book
78982705.2273593362-254731230,session_start,2020-11-01 01:44:04.935223 UTC,
2422026.0165722609-9417724700,begin_checkout,2020-11-01 01:44:12.992855 UTC,yourinfo.html
2422026.0165722609-9417724700,add_shipping_info,2020-11-01 01:44:18.002940 UTC,yourinfo.html
2422026.0165722609-9417724700,add_payment_info,2020-11-01 01:44:29.042006 UTC,payment.html
2422026.0165722609-9417724700,purchase,2020-11-01 01:44:44.942033 UTC,ordercompleted.html
3279547.2777936993-9341899799,view_item,2020-11-01 01:45:19.695763 UTC,Google+Redesign/Apparel/IamRemarkable+Ladies+T-Shirt
62689155.1426354083-3621069951,session_start,2020-11-01 01:45:38.082776 UTC,
40133145.2470810750-7122029557,session_start,2020-11-01 01:46:10.210947 UTC,
2305105562.0071149477-9636188415,session_start,2020-11-01 01:46:27.396628 UTC,signin.html
17866211.4860140181-9240352768,session_start,2020-11-01 01:46:38.472636 UTC,Google Redesign/Lifestyle/Drinkware
40841939.0148803000-7177014465,session_start,2020-11-01 01:47:47.591223 UTC,Google Redesign/Lifestyle/Drinkware
39100318.5747647620-1357448931,session_start,2020-11-01 01:48:19.942782 UTC,Google+Redesign/Apparel
39100318.5747647620-1357448931,view_item,2020-11-01 01:48:49.106169 UTC,Google+Redesign/Apparel
49304324.8915685586-4016812725,session_start,2020-11-01 01:49:09.966211 UTC,Google+Redesign/Lifestyle/Bags
86369560.6422091985-2376886544,session_start,2020-11-01 01:49:34.015290 UTC,Google+Redesign/Lifestyle/Drinkware
8736532.2107980024-4244903014,session_start,2020-11-01 01:51:06.660144 UTC,Google Redesign/Lifestyle/Drinkware
4343059.4608686137-7777935009,session_start,2020-11-01 01:51:52.417876 UTC,Google+Redesign/Office
16897974.4444220222-7282871083,session_start,2020-11-01 01:52:12.845519 UTC,
37047996.7941380153-9644296890,session_start,2020-11-01 01:52:29.522538 UTC,Google+Redesign/Lifestyle/Drinkware
87648019.2314969721-6333624373,session_start,2020-11-01 01:52:35.488434 UTC,
1862350.3554905513-3534529817,session_start,2020-11-01 01:52:42.528063 UTC,Google Redesign/Lifestyle/Drinkware
37238359.9210960540-7615597945,session_start,2020-11-01 01:52:59.684487 UTC,basket.html
64132923.5569192587-5075206329,session_start,2020-11-01 01:53:03.693234 UTC,store-policies/shipping-information/
91559305.7429782438-3219938359,session_start,2020-11-01 01:53:17.176568 UTC,Google+Redesign/Apparel
2679398.2946427982-646630973,session_start,2020-11-01 01:54:16.935534 UTC,
8541195.2000275159-1506715032,session_start,2020-11-01 01:54:28.553301 UTC,
68012216.8464358244-1727912472,session_start,2020-11-01 01:54:43.292443 UTC,Google Redesign/Lifestyle/Drinkware
5346296.1011385609-48131950,session_start,2020-11-01 01:54:45.292999 UTC,Google+Redesign/Lifestyle/Drinkware
8743661.9221065160-552257097,session_start,2020-11-01 01:55:38.159642 UTC,Google+Redesign/Apparel/Kids
81793595.5506675258-4842886747,session_start,2020-11-01 01:56:12.083955 UTC,Google+Redesign/Shop+by+Brand/YouTube
1181621.9018301021-6323575005,session_start,2020-11-01 01:56:12.725066 UTC,Google+Redesign/Apparel
8743661.9221065160-552257097,view_item,2020-11-01 01:56:30.375180 UTC,Google+Redesign/Apparel/Kids
29010129.0963852392-9883507065,session_start,2020-11-01 01:56:31.127045 UTC,
2611414.2088583764-3317406231,session_start,2020-11-01 01:56:40.924439 UTC,
29010129.0963852392-9883507065,view_item,2020-11-01 01:56:42.536445 UTC,Google+Redesign/Apparel/Hats
8944286.2956263302-4427472530,session_start,2020-11-01 01:56:46.493452 UTC,Google Redesign/Lifestyle/Drinkware
2611414.2088583764-3317406231,view_item,2020-11-01 01:57:19.754847 UTC,Google+Redesign/Apparel/Google+Cotopaxi+Shell
29010129.0963852392-9883507065,view_item,2020-11-01 01:57:26.983198 UTC,Google+Redesign/Apparel/Hats
84949803.7645946472-4697534456,session_start,2020-11-01 01:57:30.203961 UTC,
6668064819.9081381748-8913733229,session_start,2020-11-01 01:57:32.678600 UTC,
29010129.0963852392-9883507065,view_item,2020-11-01 01:57:35.859681 UTC,Google+Redesign/Apparel/YouTube+Twill+Cap+Sandwich+Black
2611414.2088583764-3317406231,view_item,2020-11-01 01:57:40.407058 UTC,Google+Redesign/Lifestyle
29010129.0963852392-9883507065,begin_checkout,2020-11-01 01:57:43.400228 UTC,yourinfo.html
29010129.0963852392-9883507065,add_shipping_info,2020-11-01 01:57:48.307042 UTC,yourinfo.html
91123754.2641237578-1568010588,session_start,2020-11-01 01:58:14.341945 UTC,
8398098.7436828918-9262363255,session_start,2020-11-01 01:58:14.349722 UTC,Google+Redesign/Bags/Google+Utility+BackPack
8398098.7436828918-9262363255,view_item,2020-11-01 01:58:19.405212 UTC,Google+Redesign/Bags/Google+Utility+BackPack
36118714.4996569504-2406788266,session_start,2020-11-01 01:58:21.381223 UTC,
2611414.2088583764-3317406231,view_item,2020-11-01 01:58:22.408906 UTC,Google+Redesign/Apparel/Mens
2611414.2088583764-3317406231,view_item,2020-11-01 01:58:55.194496 UTC,Google+Redesign/Apparel/Mens
2273748.5703531940-5314010722,session_start,2020-11-01 01:58:55.625846 UTC,
4592800.9327306655-490154570,session_start,2020-11-01 01:59:45.264361 UTC,Google Redesign/Lifestyle/Drinkware
35340627.2977802035-6972670029,session_start,2020-11-01 01:59:55.812705 UTC,Google+Redesign/Apparel/Google+Tee+FC+Black
35340627.2977802035-6972670029,view_item,2020-11-01 02:00:01.027964 UTC,Google+Redesign/Apparel/Google+Tee+FC+Black
3279202.6004892456-9096153670,session_start,2020-11-01 02:00:57.791629 UTC,
3489818524.5181268074-8377817409,session_start,2020-11-01 02:01:06.888072 UTC,
36781586.9559705855-4366577960,session_start,2020-11-01 02:01:10.758635 UTC,Google Redesign/Lifestyle/Drinkware
30907347.2205028776-9788100979,session_start,2020-11-01 02:01:24.941975 UTC,
5566990.8631477664-1965642430,session_start,2020-11-01 02:01:25.334904 UTC,Google+Redesign/Apparel/Mens
71225876.8023749783-1266699106,session_start,2020-11-01 02:01:57.510129 UTC,Google+Redesign/Lifestyle/Drinkware
90720582.3178754010-6540789275,session_start,2020-11-01 02:02:00.814926 UTC,
3279202.6004892456-9096153670,view_item,2020-11-01 02:02:36.663643 UTC,Google+Redesign/eco+friendly
3279202.6004892456-9096153670,view_item,2020-11-01 02:02:42.171783 UTC,Google+Redesign/Apparel/Google+Cotopaxi+Shell
90720582.3178754010-6540789275,view_item,2020-11-01 02:03:06.069286 UTC,store.html
90720582.3178754010-6540789275,view_item,2020-11-01 02:03:17.046333 UTC,store.html
33062311.5430255284-5872172334,session_start,2020-11-01 02:03:32.007618 UTC,
4783246.0178494009-6305394264,session_start,2020-11-01 02:03:56.714543 UTC,Google+Redesign/Shop+by+Brand/YouTube
24612626.3868253407-4728048764,session_start,2020-11-01 02:03:59.329600 UTC,Google Redesign/Lifestyle/Bags
83212548.8649954356-9169684620,session_start,2020-11-01 02:04:12.506410 UTC,Google+Redesign/Lifestyle/Drinkware
27547814.0753925253-2519297698,session_start,2020-11-01 02:04:32.912393 UTC,
89192398.4567869371-9866854805,session_start,2020-11-01 02:05:11.829649 UTC,Google+Redesign/Apparel
89192398.4567869371-9866854805,view_item,2020-11-01 02:05:11.829649 UTC,Google+Redesign/Apparel
64716141.0480902310-7869928087,session_start,2020-11-01 02:05:20.396044 UTC,
4549478.0356653705-2197465545,session_start,2020-11-01 02:05:25.995761 UTC,Google+Redesign/Lifestyle/Drinkware
836965514.6027178794-9861374596,session_start,2020-11-01 02:05:26.301581 UTC,Google+Redesign/Drinkware/Water+Bottles
64716141.0480902310-7869928087,view_item,2020-11-01 02:05:32.487158 UTC,Google+Redesign/Apparel/Hats
836965514.6027178794-9861374596,view_item,2020-11-01 02:05:41.914342 UTC,Google+Redesign/Drinkware/Water+Bottles
836965514.6027178794-9861374596,view_item,2020-11-01 02:05:48.910975 UTC,Google+Redesign/Drinkware/Android+Iconic+Glass+Bottle+Green
90720582.3178754010-6540789275,view_item,2020-11-01 02:06:11.962706 UTC,store.html
16884960.4987032182-8612816516,session_start,2020-11-01 02:06:27.083737 UTC,
90720582.3178754010-6540789275,view_item,2020-11-01 02:06:37.229867 UTC,store.html
90720582.3178754010-6540789275,view_item,2020-11-01 02:06:42.488722 UTC,Google+Redesign/Drinkware/Google+Canteen+Bottle+Black
1641407.9123852433-1394751158,session_start,2020-11-01 02:07:01.726522 UTC,Google+Redesign/Lifestyle/Drinkware
12696876.7113619615-4624902577,session_start,2020-11-01 02:07:09.667237 UTC,Google+Redesign/Lifestyle/Bags
28956749.1680458858-3164251947,session_start,2020-11-01 02:07:22.605192 UTC,Google+Redesign/Lifestyle/Drinkware
44997248.8742590626-2837282215,session_start,2020-11-01 02:08:01.132250 UTC,Google+Redesign/Lifestyle/Drinkware
23232347.1129461589-9530388863,session_start,2020-11-01 02:08:07.806641 UTC,Google Redesign/Lifestyle/Drinkware
69436234.5231398473-3330148398,session_start,2020-11-01 02:08:32.757758 UTC,Google+Redesign/Shop+by+Brand/YouTube
5725020.9936725156-5994738740,session_start,2020-11-01 02:08:39.729554 UTC,Google+Redesign/Lifestyle/Bags
80390370.3545841378-5760483956,session_start,2020-11-01 02:09:08.339094 UTC,Google+Redesign/Accessories/Google+Campus+Bike
80390370.3545841378-5760483956,view_item,2020-11-01 02:09:13.374181 UTC,Google+Redesign/Accessories/Google+Campus+Bike
69436234.5231398473-3330148398,view_item,2020-11-01 02:09:29.352484 UTC,Google+Redesign/Shop+by+Brand/YouTube
3655427.6487020224-1532754530,session_start,2020-11-01 02:09:31.054054 UTC,
77785002.6144172040-7649386796,session_start,2020-11-01 02:09:37.196555 UTC,
3668246.2098851834-7164389219,session_start,2020-11-01 02:09:41.771109 UTC,Google+Redesign/Apparel
80390370.3545841378-5760483956,view_item,2020-11-01 02:09:52.900256 UTC,Google+Redesign/Accessories/Google+Campus+Bike
7952307205.9996276809-3379825189,session_start,2020-11-01 02:09:53.418603 UTC,basket.html
12773417.0106750493-1875729916,session_start,2020-11-01 02:09:55.840556 UTC,Google+Redesign/Lifestyle/Drinkware
77785002.6144172040-7649386796,view_item,2020-11-01 02:10:01.618762 UTC,Google+Redesign/Apparel/Womens
3279202.6004892456-9096153670,view_item,2020-11-01 02:10:12.044684 UTC,Google+Redesign/Clearance
1573028.0821923936-5592978348,session_start,2020-11-01 02:10:20.282851 UTC,Google Redesign/Lifestyle/Drinkware
90720582.3178754010-6540789275,view_item,2020-11-01 02:10:47.330513 UTC,Google+Redesign/Stationery
76479161.9409361531-3636350783,session_start,2020-11-01 02:11:31.360149 UTC,Google+Redesign/Shop+by+Brand/YouTube
41284099.8842506072-5599799053,session_start,2020-11-01 02:11:36.324753 UTC,
58644485.9786044802-5608344884,session_start,2020-11-01 02:12:33.435010 UTC,Google Redesign/Lifestyle/Drinkware
80390370.3545841378-5760483956,view_item,2020-11-01 02:12:34.128595 UTC,Google+Redesign/Accessories/Google+Campus+Bike
80390370.3545841378-5760483956,view_item,2020-11-01 02:12:45.120662 UTC,Google+Redesign/Accessories/Google+Campus+Bike
56313567.8237643937-4954427461,session_start,2020-11-01 02:13:11.032915 UTC,
5860359.1529276591-5869246953,session_start,2020-11-01 02:13:39.473192 UTC,Google+Redesign/Stationery/Stickers
1654393.5154322177-3915341095,session_start,2020-11-01 02:14:06.398370 UTC,
80390370.3545841378-5760483956,view_item,2020-11-01 02:14:12.910187 UTC,Google+Redesign/Accessories/Google+Campus+Bike
80390370.3545841378-5760483956,view_item,2020-11-01 02:14:38.870309 UTC,Google+Redesign/Accessories/Google+Campus+Bike
5860359.1529276591-5869246953,view_item,2020-11-01 02:14:42.646455 UTC,Google+Redesign/Stationery/Stickers
83689321.2268664928-1583153143,session_start,2020-11-01 02:14:46.504467 UTC,
8343178.4027553585-4836988875,session_start,2020-11-01 02:14:56.221945 UTC,
