user_session_id,event_name,event_time,landing_page_location
38667235.6063036755-2859801844,view_item,2020-11-01 03:06:21.412886 UTC,Google+Redesign/Apparel
48280466.3327771957-8635129028,view_item,2020-11-01 03:06:22.422360 UTC,asearch.html
38667235.6063036755-2859801844,add_to_cart,2020-11-01 03:06:29.332565 UTC,Google+Redesign/Apparel
5977093.9518573186-7018035452,session_start,2020-11-01 03:06:52.352554 UTC,Google Redesign/Lifestyle/Drinkware
32409942.9950479928-195635010,session_start,2020-11-01 03:07:09.435740 UTC,Google+Redesign/Lifestyle/Bags
8113263.8469834385-4304734012,session_start,2020-11-01 03:07:19.045489 UTC,Google+Redesign/Lifestyle/Bags
84413372.6917479898-2330661958,session_start,2020-11-01 03:07:38.994652 UTC,
4109451.6128794398-6956893310,session_start,2020-11-01 03:07:45.555224 UTC,
1611443.3840857896-7825159217,session_start,2020-11-01 03:08:18.609105 UTC,
3311944209.3035874144-3610890604,session_start,2020-11-01 03:08:21.017156 UTC,Google Redesign/Lifestyle/Drinkware
38667235.6063036755-2859801844,view_item,2020-11-01 03:08:27.172388 UTC,Google+Redesign/Apparel
52585407.1028603792-1241978304,session_start,2020-11-01 03:08:29.717199 UTC,Google+Redesign/Apparel/Kids
3286211.8761990986-8272085916,session_start,2020-11-01 03:08:32.912913 UTC,Google+Redesign/Shop+by+Brand/YouTube
38667235.6063036755-2859801844,view_item,2020-11-01 03:08:33.087652 UTC,Google+Redesign/Apparel
4109451.6128794398-6956893310,view_item,2020-11-01 03:08:33.421635 UTC,Google+Redesign/Apparel/Google+Cotopaxi+Shell
1817570.1396349171-3310698283,session_start,2020-11-01 03:08:37.636247 UTC,
4266006.6627148311-217483590,session_start,2020-11-01 03:08:54.808258 UTC,
38667235.6063036755-2859801844,view_item,2020-11-01 03:09:07.499507 UTC,Google+Redesign/Apparel
38667235.6063036755-2859801844,add_to_cart,2020-11-01 03:09:47.244352 UTC,Google+Redesign/Apparel
38667235.6063036755-2859801844,view_item,2020-11-01 03:09:47.244352 UTC,Google+Redesign/Apparel
70704039.2409683671-5443085386,session_start,2020-11-01 03:09:58.680463 UTC,
1463692.6891294868-1442917716,session_start,2020-11-01 03:10:01.655964 UTC,Google+Redesign/Lifestyle/Drinkware
38667235.6063036755-2859801844,add_to_cart,2020-11-01 03:10:08.599009 UTC,Google+Redesign/Apparel
38667235.6063036755-2859801844,view_item,2020-11-01 03:10:16.777443 UTC,Google+Redesign/Apparel
6174170.0327385558-7924254106,session_start,2020-11-01 03:10:24.377423 UTC,Google+Redesign/Bags/Supernatural+Paper+Tote
38667235.6063036755-2859801844,add_to_cart,2020-11-01 03:10:25.119926 UTC,Google+Redesign/Apparel
6174170.0327385558-7924254106,view_item,2020-11-01 03:10:29.304100 UTC,Google+Redesign/Bags/Supernatural+Paper+Tote
58314224.7848465228-1770383765,view_item,2020-11-01 03:10:58.748837 UTC,Google+Redesign/Apparel
38667235.6063036755-2859801844,view_item,2020-11-01 03:11:06.086853 UTC,Google+Redesign/Lifestyle
38667235.6063036755-2859801844,view_item,2020-11-01 03:11:23.802184 UTC,Google+Redesign/Lifestyle
58314224.7848465228-1770383765,view_item,2020-11-01 03:11:42.723231 UTC,Google+Redesign/Apparel/Womens
78982705.2273593362-5918591186,session_start,2020-11-01 03:11:49.649613 UTC,
38667235.6063036755-2859801844,view_item,2020-11-01 03:12:00.863499 UTC,Google+Redesign/Lifestyle
58314224.7848465228-1770383765,view_item,2020-11-01 03:12:02.396870 UTC,Google+Redesign/Apparel/Womens
10638153.2971305857-6552783122,session_start,2020-11-01 03:12:05.244690 UTC,Google+Redesign/Lifestyle/Drinkware
36571107.6218284354-1287517067,session_start,2020-11-01 03:12:37.095805 UTC,Google+Redesign/Stationery/Stickers
36571107.6218284354-1287517067,view_item,2020-11-01 03:12:54.397188 UTC,Google+Redesign/Stationery/Stickers
74456938.9996505445-6701220835,session_start,2020-11-01 03:13:03.152074 UTC,Google+Redesign/Accessories/Google+Chrome+Dinosaur+Collectible
74456938.9996505445-6701220835,view_item,2020-11-01 03:13:07.464684 UTC,Google+Redesign/Accessories/Google+Chrome+Dinosaur+Collectible
1611443.3840857896-7825159217,view_item,2020-11-01 03:13:33.310178 UTC,Google+Redesign/Apparel/Google+Cotopaxi+Shell
1611443.3840857896-7825159217,view_item,2020-11-01 03:14:12.430408 UTC,Google+Redesign/Super+G+Unisex+Joggers
1611443.3840857896-7825159217,view_item,2020-11-01 03:14:21.442470 UTC,Google+Redesign/Google+Land+and+Sea+Tech+Taco
1611443.3840857896-7825159217,view_item,2020-11-01 03:14:29.478250 UTC,Google+Redesign/Google+Blue+Stojo+Cup
1611443.3840857896-7825159217,view_item,2020-11-01 03:14:38.267764 UTC,Google+Redesign/Google+Land+and+Sea+Mug
1611443.3840857896-7825159217,view_item,2020-11-01 03:14:50.100196 UTC,Google+Redesign/Google+Land+and+Sea+French+Terry+Sweatshirt
1611443.3840857896-7825159217,view_item,2020-11-01 03:14:59.153825 UTC,Google+Redesign/Apparel/Google+Land+and+Sea+Cotton+Cap+LS
1611443.3840857896-7825159217,view_item,2020-11-01 03:15:08.614540 UTC,Google+Redesign/Lifestyle/Google+Land+and+Sea+Tote+Bag
1611443.3840857896-7825159217,view_item,2020-11-01 03:15:16.446781 UTC,Google+Redesign/Stationery/Google+Land+and+Sea+Journal+Set
38667235.6063036755-2859801844,view_item,2020-11-01 03:15:19.237882 UTC,Google+Redesign/Stationery
1611443.3840857896-7825159217,view_item,2020-11-01 03:15:25.768025 UTC,Google+Redesign/Lifestyle/Google+Land+and+Sea+Nalgene+Water+Bottle+LS
1611443.3840857896-7825159217,view_item,2020-11-01 03:15:34.223372 UTC,Google+Redesign/Apparel/Google+Land+and+Sea+Unisex+Tee
38667235.6063036755-2859801844,view_item,2020-11-01 03:15:40.085471 UTC,Google+Redesign/Stationery
1611443.3840857896-7825159217,view_item,2020-11-01 03:15:54.062623 UTC,Google+RMG+Redesign/Lifestyle/Mural+Food+Container
34103097.5473848770-1950252993,session_start,2020-11-01 03:15:57.122825 UTC,Google+Redesign/Apparel/Mens
1611443.3840857896-7825159217,view_item,2020-11-01 03:16:13.274143 UTC,Google+Redesign/Apparel/Google+Navy+Speckled+Tee
38667235.6063036755-2859801844,view_item,2020-11-01 03:16:22.302972 UTC,Google+Redesign/Stationery
1611443.3840857896-7825159217,view_item,2020-11-01 03:16:22.461259 UTC,Google+Redesign/Apparel/Android+Iconic+Hat+V2+Black
1611443.3840857896-7825159217,view_item,2020-11-01 03:16:32.307386 UTC,Google+Redesign/Apparel/Google+Unisex+Eco+Tee+Black
38667235.6063036755-2859801844,view_item,2020-11-01 03:16:34.351173 UTC,Google+Redesign/Stationery
1611443.3840857896-7825159217,view_item,2020-11-01 03:16:41.447108 UTC,Google+Redesign/Apparel/Google+Heather+Green+Speckled+Tee
1611443.3840857896-7825159217,view_item,2020-11-01 03:16:50.915732 UTC,Google+Redesign/Apparel/Google+FC+Longsleeve+Charcoal
1611443.3840857896-7825159217,view_item,2020-11-01 03:17:00.615676 UTC,Google+Redesign/Apparel/Google+Infant+Hero+Onesie+Grey
38667235.6063036755-2859801844,view_item,2020-11-01 03:17:09.266565 UTC,Google+Redesign/Stationery
1611443.3840857896-7825159217,view_item,2020-11-01 03:17:10.438415 UTC,Google+Redesign/Apparel/Google+Crew+Socks
1611443.3840857896-7825159217,view_item,2020-11-01 03:17:19.998624 UTC,Google+Redesign/Apparel/YouTube+Icon+Tee+Grey
38667235.6063036755-2859801844,view_item,2020-11-01 03:17:26.241151 UTC,Google+Redesign/Stationery
1611443.3840857896-7825159217,view_item,2020-11-01 03:17:28.586495 UTC,Google+Redesign/Apparel/YouTube+Twill+Cap+Sandwich+Black
8969283.5469702551-6908709474,session_start,2020-11-01 03:17:32.357076 UTC,Google+Redesign/Apparel/Google+Crew+Socks
8969283.5469702551-6908709474,view_item,2020-11-01 03:17:37.441066 UTC,Google+Redesign/Apparel/Google+Crew+Socks
1611443.3840857896-7825159217,view_item,2020-11-01 03:17:37.470010 UTC,Google+Redesign/Apparel/Google+Leather+Strap+Hat+Black
38667235.6063036755-2859801844,view_item,2020-11-01 03:17:46.773032 UTC,Google+Redesign/Stationery
1611443.3840857896-7825159217,view_item,2020-11-01 03:17:47.066897 UTC,Google+Redesign/Apparel/Google+Leather+Strap+Hat+Blue
1611443.3840857896-7825159217,view_item,2020-11-01 03:17:56.348176 UTC,Google+Redesign/Apparel/YouTube+Leather+Strap+Hat+Black
1611443.3840857896-7825159217,view_item,2020-11-01 03:18:04.858006 UTC,Google+Redesign/Apparel/Google+Speckled+Beanie+Navy
38667235.6063036755-2859801844,view_item,2020-11-01 03:18:07.713842 UTC,Google+Redesign/Office/Android+Large+Trace+Journal+Black
41846517.7709176084-5619257779,session_start,2020-11-01 03:18:08.018678 UTC,Google+Redesign/Apparel
1611443.3840857896-7825159217,view_item,2020-11-01 03:18:15.841964 UTC,Google+Redesign/Apparel/Google+Heathered+Pom+Beanie
61967893.0834218912-7091918914,session_start,2020-11-01 03:18:24.290201 UTC,google+redesign/lifestyle/bags
38667235.6063036755-2859801844,view_item,2020-11-01 03:18:28.770977 UTC,Google+Redesign/Stationery
8172680.9653076113-7484516299,session_start,2020-11-01 03:18:34.916511 UTC,
38667235.6063036755-2859801844,view_item,2020-11-01 03:18:35.581566 UTC,Google+Redesign/Office/Android+Small+Trace+Journal+Bl
1611443.3840857896-7825159217,view_item,2020-11-01 03:18:36.550354 UTC,Google+Redesign/Apparel/Android+Iconic+Beanie
91658418.5551884835-5877722867,session_start,2020-11-01 03:18:37.393386 UTC,
1611443.3840857896-7825159217,view_item,2020-11-01 03:18:46.765788 UTC,Google+Redesign/Apparel/Android+Iconic+Hat+Green
1611443.3840857896-7825159217,view_item,2020-11-01 03:18:57.050195 UTC,Google+Redesign/Apparel/Android+Iconic+Hat+White
15153438.3712252609-8000718110,session_start,2020-11-01 03:19:00.942488 UTC,Google+Redesign/Shop+by+Brand/YouTube
38667235.6063036755-2859801844,view_item,2020-11-01 03:19:07.320064 UTC,Google+Redesign/Stationery
1611443.3840857896-7825159217,view_item,2020-11-01 03:19:08.408837 UTC,Google+Redesign/Apparel/Google+Tracking+Hat
38667235.6063036755-2859801844,view_item,2020-11-01 03:19:14.265025 UTC,Google+Redesign/Office/Android+Large+Trace+Journal+Black
1611443.3840857896-7825159217,view_item,2020-11-01 03:19:18.526153 UTC,Google+Redesign/Apparel/Google+Youth+FC+Zip+Hoodie
1611443.3840857896-7825159217,view_item,2020-11-01 03:19:30.297518 UTC,Google+Redesign/Apparel/Google+Infant+Hero+Tee+Olive
51258376.6256070377-7732418117,session_start,2020-11-01 03:19:37.496802 UTC,
1611443.3840857896-7825159217,view_item,2020-11-01 03:19:41.573618 UTC,Google+Redesign/Apparel/Google+Toddler+Tee+White
1611443.3840857896-7825159217,view_item,2020-11-01 03:19:53.148324 UTC,Google+Redesign/Apparel/Google+Youth+Hero+Tee+Grey
7426194.2180151013-9701447685,session_start,2020-11-01 03:19:54.724724 UTC,Google+Redesign/Lifestyle/Drinkware
1611443.3840857896-7825159217,view_item,2020-11-01 03:20:03.690626 UTC,Google+Redesign/Apparel/Google+Toddler+FC+Tee+Charcoal
33668373.3594442186-476108257,session_start,2020-11-01 03:20:05.267750 UTC,
38667235.6063036755-2859801844,view_item,2020-11-01 03:20:09.513146 UTC,Google+Redesign/Stationery
1611443.3840857896-7825159217,view_item,2020-11-01 03:20:14.290093 UTC,Google+Redesign/Apparel/Google+Toddler+FC+Zip+Hoodie
38667235.6063036755-2859801844,view_item,2020-11-01 03:20:16.348835 UTC,Google+Redesign/Office/Android+Iconic+Notebook
1611443.3840857896-7825159217,view_item,2020-11-01 03:20:28.545700 UTC,Google+Redesign/Apparel/Google+Infant+Charcoal+Onesie
1611443.3840857896-7825159217,view_item,2020-11-01 03:20:44.450491 UTC,Google+Redesign/Apparel/Android+Pocket+Onesie+White
1611443.3840857896-7825159217,view_item,2020-11-01 03:21:00.442067 UTC,Google+Redesign/Apparel/Android+Pocket+Toddler+Tee+White
1611443.3840857896-7825159217,view_item,2020-11-01 03:21:11.154169 UTC,Google+Redesign/Apparel/Google+Youth+FC+Longsleeve+Charcoal
7022591.3437526179-5142867293,session_start,2020-11-01 03:21:14.940218 UTC,google+redesign/shop+by+brand/youtube
1611443.3840857896-7825159217,view_item,2020-11-01 03:21:22.548479 UTC,Google+Redesign/Apparel/Google+Youth+FC+Pullover+Hoodie
1611443.3840857896-7825159217,view_item,2020-11-01 03:21:34.830340 UTC,Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Charcoal
1611443.3840857896-7825159217,view_item,2020-11-01 03:21:45.630688 UTC,Google+Redesign/Apparel/Android+Garden+Tee+Orange
32112772.4622562111-4349871791,session_start,2020-11-01 03:21:54.089411 UTC,
1611443.3840857896-7825159217,view_item,2020-11-01 03:22:08.077598 UTC,Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Navy
1611443.3840857896-7825159217,view_item,2020-11-01 03:22:18.523023 UTC,Google+Redesign/Apparel/YouTube+Crew+Socks
5798874.4993703392-7235771157,session_start,2020-11-01 03:22:20.306959 UTC,Google Redesign/Lifestyle/Drinkware
1611443.3840857896-7825159217,view_item,2020-11-01 03:22:27.264041 UTC,Google+Redesign/Apparel/Google+Google+Crew+Striped+Athletic+Sock
82614322.0161872831-6524730424,session_start,2020-11-01 03:22:33.969762 UTC,
1611443.3840857896-7825159217,view_item,2020-11-01 03:22:38.670242 UTC,Google+Redesign/Apparel/Google+Google+Crew+Combed+Cotton+Sock
1611443.3840857896-7825159217,view_item,2020-11-01 03:22:49.758624 UTC,Google+Redesign/Apparel/Android+Iconic+Sock
89162185.8743769140-4504702023,session_start,2020-11-01 03:22:50.238633 UTC,Google+Redesign/Office/Google+Pen+White
1611443.3840857896-7825159217,view_item,2020-11-01 03:23:00.959652 UTC,Google+Redesign/Apparel/Google+Mural+Socks
1611443.3840857896-7825159217,view_item,2020-11-01 03:23:10.100122 UTC,Google+Redesign/Apparel/IamRemarkable+Hoodie
38667235.6063036755-2859801844,view_item,2020-11-01 03:23:18.012938 UTC,Google+Redesign/Drinkware/Google+Thermal+Tumbler+Navy
56671308.8817510370-492855917,session_start,2020-11-01 03:23:22.694633 UTC,
75016256.2188601444-5926858929,session_start,2020-11-01 03:23:27.395700 UTC,
38667235.6063036755-2859801844,view_item,2020-11-01 03:23:43.293044 UTC,Google+Redesign/Apparel/Android+Iconic+Hat+V2+Black
89162185.8743769140-4504702023,view_item,2020-11-01 03:23:44.967740 UTC,Google+Redesign/Stationery/Writing
89162185.8743769140-4504702023,view_item,2020-11-01 03:23:51.954109 UTC,Google+Redesign/Office/Google+pen+grey
54471937.8746016820-8876775212,session_start,2020-11-01 03:23:52.668215 UTC,
1611443.3840857896-7825159217,view_item,2020-11-01 03:23:57.658281 UTC,Google+Redesign/Apparel/Google+Campus+Bike+Eco+Tee+Navy
89162185.8743769140-4504702023,view_item,2020-11-01 03:24:04.889327 UTC,Google+Redesign/Stationery/Writing
1611443.3840857896-7825159217,view_item,2020-11-01 03:24:09.224310 UTC,Google+Redesign/ApparelGoogle+Beekeepers+Tee+Mint
89162185.8743769140-4504702023,view_item,2020-11-01 03:24:14.493350 UTC,Google+Redesign/Office/Google+Recycled+Pen+Black
89162185.8743769140-4504702023,view_item,2020-11-01 03:24:24.097972 UTC,Google+Redesign/Stationery/Writing
1677916.4187824242-9728484133,session_start,2020-11-01 03:24:24.322463 UTC,
89162185.8743769140-4504702023,view_item,2020-11-01 03:24:30.456673 UTC,Google+Redesign/Office/Google+Pen+Bright+Blue
1611443.3840857896-7825159217,view_item,2020-11-01 03:24:34.820696 UTC,Google+Redesign/Apparel/IamRemarkable+Ladies+T-Shirt
1677916.4187824242-9728484133,view_item,2020-11-01 03:24:36.340162 UTC,Google+Redesign/Apparel/Hats
89162185.8743769140-4504702023,view_item,2020-11-01 03:24:36.508591 UTC,Google+Redesign/Stationery/Writing
3100889571.7283536993-5938987330,session_start,2020-11-01 03:24:44.125010 UTC,
1611443.3840857896-7825159217,view_item,2020-11-01 03:24:55.819735 UTC,Google+Redesign/Office/Google+Phone+Stand+Bamboo
10109323.0077737427-1212321585,session_start,2020-11-01 03:25:03.890514 UTC,
19671610.2900870402-7435780316,session_start,2020-11-01 03:25:14.620418 UTC,
13148765.9095706336-6143910156,session_start,2020-11-01 03:25:21.111220 UTC,
3415587.2795344391-6883212820,session_start,2020-11-01 03:25:23.598312 UTC,
38667235.6063036755-2859801844,begin_checkout,2020-11-01 03:25:50.524305 UTC,yourinfo.html
1611443.3840857896-7825159217,view_item,2020-11-01 03:25:51.120957 UTC,Google+Redesign/Apparel/Hats
38667235.6063036755-2859801844,add_shipping_info,2020-11-01 03:25:55.556808 UTC,yourinfo.html
1611443.3840857896-7825159217,view_item,2020-11-01 03:26:02.226776 UTC,Google+Redesign/Apparel/YouTube+Twill+Cap+Sandwich+Black
1611443.3840857896-7825159217,begin_checkout,2020-11-01 03:26:13.094071 UTC,yourinfo.html
7076261.2958304055-5400224377,session_start,2020-11-01 03:26:17.896259 UTC,
1611443.3840857896-7825159217,add_shipping_info,2020-11-01 03:26:17.998915 UTC,yourinfo.html
80619446.7561209585-1324513696,session_start,2020-11-01 03:26:33.344811 UTC,Google Redesign/Lifestyle/Drinkware
1611443.3840857896-7825159217,view_item,2020-11-01 03:26:43.674482 UTC,asearch.html
1611443.3840857896-7825159217,view_item,2020-11-01 03:26:52.763000 UTC,Google+Redesign/Lifestyle/Fun/Google+Kick+Ball.axd
1611443.3840857896-7825159217,view_item,2020-11-01 03:27:11.196408 UTC,Google+Redesign/Apparel/Hats
1611443.3840857896-7825159217,view_item,2020-11-01 03:27:35.379151 UTC,Google+Redesign/Apparel/Hats
1592448.4429245931-1394355868,session_start,2020-11-01 03:27:48.719065 UTC,
2240713.2478365936-9384829654,session_start,2020-11-01 03:27:59.718897 UTC,Google Redesign/Lifestyle/Drinkware
67992733.6188233229-8330295233,session_start,2020-11-01 03:28:46.747412 UTC,Google Redesign/Lifestyle/Drinkware
7590431.5158983802-835994374,session_start,2020-11-01 03:29:03.982499 UTC,
89162185.8743769140-4504702023,view_item,2020-11-01 03:29:15.970662 UTC,Google+Redesign/Stationery/Writing
89162185.8743769140-4504702023,view_item,2020-11-01 03:29:23.283109 UTC,Google+Redesign/Office/Google+Google+Confetti+Pen+White
7590431.5158983802-835994374,view_item,2020-11-01 03:29:24.731127 UTC,Google+Redesign/New
7273654.6955332965-8500649949,session_start,2020-11-01 03:29:46.221968 UTC,Google Redesign/Lifestyle/Drinkware
7707718.4049090286-8356736189,session_start,2020-11-01 03:30:03.187172 UTC,
7590431.5158983802-835994374,view_item,2020-11-01 03:30:07.222761 UTC,Google+Redesign/Apparel/Mens
8965679024.3331613745-3256082930,session_start,2020-11-01 03:30:13.044914 UTC,Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Navy
1917819.8321564539-582747769,session_start,2020-11-01 03:30:27.915616 UTC,Google Redesign/Lifestyle/Drinkware
70712491.8067015131-2737949087,session_start,2020-11-01 03:30:35.700942 UTC,Google Redesign/Lifestyle/Drinkware
8436909.2306482848-3690354519,session_start,2020-11-01 03:30:53.516250 UTC,
52794574.4708519954-7557588494,session_start,2020-11-01 03:30:58.844609 UTC,Google+Redesign/Lifestyle/Drinkware
39717090.8531198919-4186907750,session_start,2020-11-01 03:31:31.334648 UTC,Google+Redesign/Lifestyle/Drinkware
7707718.4049090286-8356736189,view_item,2020-11-01 03:31:57.611889 UTC,Google+Redesign/Lifestyle/Drinkware
50768233.3512789928-8898670156,session_start,2020-11-01 03:32:06.721686 UTC,
69870212.1078872737-4119650106,session_start,2020-11-01 03:32:51.380798 UTC,Google+Redesign/Shop+by+Brand/YouTube
69337833.2136243791-5382237915,session_start,2020-11-01 03:33:39.313217 UTC,Google+Redesign/Lifestyle/Drinkware
5108407.1073748490-2573775175,session_start,2020-11-01 03:33:55.807843 UTC,
77861268.9571601458-8952988822,session_start,2020-11-01 03:34:00.123228 UTC,Google Redesign/Lifestyle/Drinkware
2098333.9649554977-8979323355,session_start,2020-11-01 03:34:20.868238 UTC,
57423905.0442623224-1243976673,session_start,2020-11-01 03:34:49.584932 UTC,Google+Redesign/Lifestyle/Drinkware
36291734.8953884358-449091628,session_start,2020-11-01 03:35:03.640636 UTC,Google+Redesign/Apparel/Mens/Mens+T+Shirts
4077426.0394592939-1070403945,session_start,2020-11-01 03:35:25.553149 UTC,
19526337.4035301249-7203307334,session_start,2020-11-01 03:36:31.020182 UTC,
26190329.2206584650-6834729484,session_start,2020-11-01 03:36:39.401403 UTC,Google+Redesign/Clearance
7624690.7330873611-7876201084,session_start,2020-11-01 03:36:43.927483 UTC,Google+Redesign/Accessories/Noogler+Android+Figure+2019
7624690.7330873611-7876201084,view_item,2020-11-01 03:36:49.013351 UTC,Google+Redesign/Accessories/Noogler+Android+Figure+2019
2596188.0409846981-32356657,session_start,2020-11-01 03:36:49.286280 UTC,Google Redesign/Lifestyle/Drinkware
8210181.0357406176-7222026565,session_start,2020-11-01 03:37:46.101555 UTC,Google+Redesign/Shop+by+Brand/YouTube
2519670.0564194125-9696731400,session_start,2020-11-01 03:38:23.300444 UTC,Google+Redesign/Lifestyle/Drinkware
26190329.2206584650-6834729484,view_item,2020-11-01 03:39:25.074208 UTC,Google+Redesign/Apparel/Womens
78129652.4794767361-7746877862,session_start,2020-11-01 03:39:46.053754 UTC,Google+Redesign/Campus+Collection/Google+Mountain+View+Campus+Mug
78129652.4794767361-7746877862,view_item,2020-11-01 03:39:51.861699 UTC,Google+Redesign/Campus+Collection/Google+Mountain+View+Campus+Mug
7476613.1084071982-904092175,session_start,2020-11-01 03:40:09.698973 UTC,
53140661.6261388613-8279926826,session_start,2020-11-01 03:40:37.066820 UTC,
26190329.2206584650-6834729484,view_item,2020-11-01 03:41:00.263371 UTC,Google+Redesign/Shop+by+Brand/Google
74754291.7394876675-2356885919,session_start,2020-11-01 03:41:15.802308 UTC,
8951860.5749673879-7718555722,session_start,2020-11-01 03:41:16.703193 UTC,Google+Redesign/Lifestyle/Bags
2387451.4961300692-2123575601,session_start,2020-11-01 03:41:24.507415 UTC,
61798982.9198524482-7224091709,session_start,2020-11-01 03:41:41.275234 UTC,Google+Redesign/Super+G+Unisex+Joggers
61798982.9198524482-7224091709,view_item,2020-11-01 03:41:46.268651 UTC,Google+Redesign/Super+G+Unisex+Joggers
41143637.6903597490-9379816853,session_start,2020-11-01 03:42:02.095941 UTC,Google+Redesign/bags/backpacks/
40994111.2142037628-8744890596,session_start,2020-11-01 03:42:05.527573 UTC,Google+Redesign/Shop+by+Brand/YouTube
41143637.6903597490-9379816853,view_item,2020-11-01 03:42:11.627085 UTC,Google+Redesign/bags/backpacks/
2515561.6893065855-4893218591,session_start,2020-11-01 03:42:13.749147 UTC,Google Redesign/Lifestyle/Drinkware
41143637.6903597490-9379816853,view_item,2020-11-01 03:42:24.924336 UTC,Google+Redesign/bags/backpacks/
38667235.6063036755-2859801844,begin_checkout,2020-11-01 03:42:35.692814 UTC,yourinfo.html
38667235.6063036755-2859801844,add_shipping_info,2020-11-01 03:42:40.710471 UTC,yourinfo.html
26190329.2206584650-6834729484,view_item,2020-11-01 03:42:52.900040 UTC,asearch.html
38667235.6063036755-2859801844,add_payment_info,2020-11-01 03:42:55.528913 UTC,payment.html
38667235.6063036755-2859801844,begin_checkout,2020-11-01 03:43:10.039366 UTC,yourinfo.html
26190329.2206584650-6834729484,view_item,2020-11-01 03:43:11.972035 UTC,Google+Redesign/Apparel/Google+Youth+FC+Zip+Hoodie
38667235.6063036755-2859801844,add_shipping_info,2020-11-01 03:43:14.476883 UTC,yourinfo.html
38667235.6063036755-2859801844,add_payment_info,2020-11-01 03:43:20.627308 UTC,payment.html
3568257.7374968546-5609839534,session_start,2020-11-01 03:43:48.728061 UTC,Google Redesign/Lifestyle/Drinkware
26190329.2206584650-6834729484,view_item,2020-11-01 03:44:30.146920 UTC,asearch.html
38667235.6063036755-2859801844,view_item,2020-11-01 03:44:32.255669 UTC,Google+Redesign/Campus+Collection
26190329.2206584650-6834729484,view_item,2020-11-01 03:44:45.519444 UTC,asearch.html
3489818524.5181268074-1887656980,session_start,2020-11-01 03:45:16.314819 UTC,
26190329.2206584650-6834729484,view_item,2020-11-01 03:45:24.377922 UTC,Google+Redesign/Apparel/Google+Crew+Grey
61007636.6353354603-5633228441,session_start,2020-11-01 03:45:38.767858 UTC,Google+Redesign/Lifestyle/Bags
35330172.1052308165-9877247336,session_start,2020-11-01 03:45:42.850068 UTC,Google+Redesign/Shop+by+Brand/YouTube
33201086.4479294030-8226126584,session_start,2020-11-01 03:46:19.955030 UTC,Google Redesign/Lifestyle/Drinkware
79433852.6427088377-9098690482,session_start,2020-11-01 03:46:21.755776 UTC,Google+Redesign/Lifestyle/Bags
1323679.3364543563-7023276138,session_start,2020-11-01 03:46:56.502537 UTC,
7931132.7790443097-6261095402,session_start,2020-11-01 03:48:54.193378 UTC,Google+Redesign/Apparel/Socks
2798926.2779371130-5163801241,session_start,2020-11-01 03:49:09.817071 UTC,google+redesign/nest/nest-usa
22706497.9045441798-2644456767,session_start,2020-11-01 03:49:22.215526 UTC,Google Redesign/Lifestyle/Drinkware
24218831.8074811982-4393441533,session_start,2020-11-01 03:49:43.596501 UTC,
4939557.4184518748-9648986282,session_start,2020-11-01 03:49:49.854660 UTC,Google+Redesign/Lifestyle/Drinkware
4768776.5608154848-2584963370,session_start,2020-11-01 03:50:13.076056 UTC,Google+Redesign/Stationery/Notebooks
4109122.0849117888-4116004509,session_start,2020-11-01 03:50:16.699967 UTC,Google Redesign/Lifestyle/Drinkware
2499877.2832268060-8296886325,session_start,2020-11-01 03:50:36.536773 UTC,
61116413.5563770909-8057875000,session_start,2020-11-01 03:50:48.355921 UTC,Google Redesign/Lifestyle/Drinkware
7678566.2593327152-6427550869,session_start,2020-11-01 03:50:56.580695 UTC,
87722165.0677579866-1337328385,session_start,2020-11-01 03:51:00.608014 UTC,
4760114.0008324806-6452249282,session_start,2020-11-01 03:51:02.752995 UTC,store.html
6751071.8562187746-2711082604,session_start,2020-11-01 03:51:20.917900 UTC,
5036385.6637735519-7984478472,session_start,2020-11-01 03:52:09.600773 UTC,Google+Redesign/Lifestyle/Drinkware
4561891.3495381194-3444520923,session_start,2020-11-01 03:52:10.931299 UTC,
1013442.5000387623-1129172264,session_start,2020-11-01 03:52:23.751333 UTC,
1013442.5000387623-1129172264,view_item,2020-11-01 03:52:36.756097 UTC,Google+Redesign/Apparel/Hats
21772020.4873987969-4652613759,session_start,2020-11-01 03:52:44.371693 UTC,Google+Redesign/Accessories/Google+Campus+Bike
21772020.4873987969-4652613759,view_item,2020-11-01 03:52:45.946625 UTC,Google+Redesign/Accessories/Google+Campus+Bike
8743661.9221065160-3479532020,session_start,2020-11-01 03:52:46.512588 UTC,Google+Redesign/Apparel/Kids
82680265.3468359092-8095426329,session_start,2020-11-01 03:53:08.101686 UTC,store-policies/frequently-asked-questions/
18913877.0689668138-5882626363,session_start,2020-11-01 03:53:23.277891 UTC,Google Redesign/Lifestyle/Drinkware
33628453.0500435369-8109440638,session_start,2020-11-01 03:54:25.533550 UTC,Google Redesign/Lifestyle/Drinkware
4484133.3083872151-5267763280,session_start,2020-11-01 03:54:52.040446 UTC,
68907612.8285392643-9770235733,session_start,2020-11-01 03:57:29.132003 UTC,Google+Redesign/Lifestyle/Drinkware
78007523.1984728832-134391764,session_start,2020-11-01 03:57:56.643840 UTC,Google+Redesign/Lifestyle/Bags
7476613.1084071982-4757998006,session_start,2020-11-01 03:58:36.767122 UTC,
